ID No,Prog Code,Gender,YoG,CGPA,CGPA100,CGPA200,CGPA300,CGPA400,SGPA,Cluster
28764,PET,Male,2012,4.6,4.85,4.49,4.48,4.74,2.99,2
61244,PET,Male,2013,3.42,4.13,3.35,3.28,3.03,2.92,3
54826,PET,Female,2012,3.06,3.28,2.58,2.67,3.65,2.81,3
69626,PET,Male,2013,2.43,3.36,2.14,1.93,2.9,2.86,0
23984,PET,Male,2012,3.21,4.04,2.56,2.92,4.0,3.75,3
60705,PET,Male,2012,3.15,3.6,2.13,3.31,3.63,3.19,3
45426,PET,Male,2012,4.34,4.21,3.96,4.5,4.56,2.73,2
76545,PET,Male,2012,3.83,3.74,3.42,3.74,4.52,3.21,1
28574,PET,Male,2012,4.14,4.47,4.09,4.12,3.96,3.52,2
93397,PET,Male,2013,2.71,2.36,2.78,2.6,2.87,3.28,0
48100,PET,Male,2012,3.0,3.85,3.04,2.65,2.89,3.36,3
78248,PET,Female,2012,4.15,4.34,3.82,4.24,4.33,2.68,2
75287,PET,Male,2012,2.98,3.7,2.29,3.42,3.55,2.71,3
24678,PET,Female,2013,4.21,4.44,4.0,3.69,4.54,3.89,2
76100,PET,Male,2014,2.76,4.4,2.64,1.86,1.45,2.15,0
27485,PET,Male,2013,3.0,3.67,2.42,2.0,3.74,3.91,3
77779,PET,Female,2013,4.5,4.76,4.35,4.31,4.86,3.96,2
25005,PET,Male,2013,3.12,3.36,2.95,3.17,2.97,3.48,3
46497,PET,Male,2013,3.87,4.16,3.77,3.49,4.07,3.61,1
55620,PET,Female,2013,4.66,4.71,4.35,4.44,5.0,4.53,2
56502,PET,Male,2013,2.75,3.78,2.49,1.74,2.84,2.68,0
69621,PET,Male,2013,3.81,4.18,3.36,3.46,4.18,1.99,1
40219,PET,Male,2013,3.7,4.13,3.51,3.18,4.11,2.71,1
79231,PET,Male,2013,2.84,4.04,2.46,2.27,2.68,3.04,3
65305,PET,Male,2013,2.94,3.98,2.75,2.3,2.79,3.13,3
61147,PET,Male,2013,3.89,4.22,3.53,3.74,3.89,3.06,1
68983,PET,Male,2013,4.6,4.64,4.43,4.67,4.79,4.1,2
59111,PET,Male,2013,3.2,4.0,2.87,2.34,3.39,2.41,3
72609,PET,Female,2013,3.6,3.87,3.33,3.13,3.61,2.32,1
57634,PET,Female,2013,4.13,4.31,3.49,3.88,4.57,3.59,2
35971,PET,Female,2013,3.77,4.38,3.33,3.54,3.75,3.83,1
48434,PET,Male,2013,2.78,3.82,2.39,2.07,2.55,3.54,0
61690,PET,Male,2013,3.94,4.22,3.76,3.92,4.21,3.75,1
90758,PET,Male,2013,4.2,4.78,4.04,3.79,3.93,4.31,2
87655,PET,Male,2013,3.75,4.02,3.69,3.51,3.61,3.36,1
91485,PET,Male,2013,2.67,3.49,2.29,2.04,2.45,2.71,0
70359,PET,Female,2013,2.83,3.78,2.54,2.12,2.61,1.95,0
30688,PET,Male,2013,3.53,4.36,3.57,2.9,3.13,2.99,3
25294,PET,Male,2013,3.79,4.6,3.82,3.26,3.21,3.19,1
76924,PET,Female,2013,3.61,4.29,3.59,3.1,3.5,2.32,1
76966,PET,Female,2013,2.91,3.36,2.3,2.53,3.25,3.21,3
75716,PET,Female,2013,4.8,4.93,4.71,4.72,4.82,4.51,2
39134,PET,Male,2013,3.9,4.27,3.27,3.59,3.71,4.14,1
61712,PET,Male,2013,3.57,3.84,2.84,3.56,4.11,3.47,1
64038,PET,Male,2013,3.93,4.02,3.77,3.44,4.39,3.44,1
35666,PET,Female,2013,4.07,3.64,3.6,3.74,4.68,2.92,1
58571,PET,Male,2013,2.49,2.82,1.96,1.93,2.51,2.57,0
89139,PET,Female,2013,4.39,4.56,3.94,4.13,4.64,2.89,2
28635,PET,Male,2013,4.72,4.69,4.41,4.82,4.89,4.17,2
32418,PET,Male,2013,3.71,4.4,3.59,3.33,3.43,2.99,1
67353,PET,Female,2013,4.57,4.49,4.3,4.41,4.82,4.02,2
40825,PET,Male,2013,3.15,4.38,2.59,2.89,2.96,3.82,3
26695,PET,Male,2013,3.51,4.09,3.04,2.73,3.59,3.75,3
81167,PET,Female,2013,4.54,4.31,4.43,4.54,4.82,3.82,2
38980,PET,Male,2013,3.07,4.33,3.07,2.1,2.84,2.92,3
41414,PET,Male,2013,3.43,4.49,3.36,2.46,3.39,3.13,3
30099,PET,Female,2013,4.51,4.62,4.16,4.41,4.68,3.47,2
46041,PET,Male,2013,3.55,4.22,2.7,3.46,4.14,2.11,1
93083,PET,Female,2014,3.28,3.78,3.02,2.98,2.94,3.13,3
95699,PET,Female,2014,4.72,4.78,4.51,4.66,4.86,3.96,2
68603,PET,Female,2014,4.1,4.51,3.8,4.11,3.5,3.82,2
68840,PET,Male,2014,3.72,4.47,2.67,3.67,3.61,3.0,1
81918,PET,Female,2014,4.39,4.71,4.27,4.3,3.89,2.05,2
34691,PET,Male,2014,3.91,4.47,3.68,3.55,3.45,3.75,1
74958,PET,Male,2014,3.79,4.31,3.71,3.73,3.61,3.54,1
44572,PET,Male,2014,3.03,3.51,2.47,2.24,3.45,3.26,3
94085,PET,Male,2014,3.21,3.64,2.98,3.11,2.65,2.99,3
67361,PET,Female,2014,3.43,3.78,3.11,3.23,3.14,2.24,3
78270,PET,Male,2014,3.18,4.22,2.93,2.48,2.43,2.64,3
32159,PET,Female,2014,4.21,4.47,4.0,4.11,3.54,3.31,2
62205,PET,Male,2014,3.83,4.16,3.04,3.89,4.0,2.5,1
34580,PET,Male,2014,3.78,4.82,3.98,3.48,3.04,2.25,1
63199,PET,Male,2014,3.63,4.2,3.18,3.54,3.18,2.41,1
40742,PET,Female,2014,3.08,3.16,3.2,2.98,2.91,3.54,3
77152,PET,Male,2014,4.01,4.4,3.91,3.98,3.61,4.03,1
79688,PET,Male,2014,3.59,3.78,2.88,3.68,3.32,2.92,3
37574,PET,Female,2014,3.9,4.49,3.77,4.0,3.18,3.67,1
65647,PET,Male,2014,2.94,3.76,2.38,2.58,2.89,3.96,3
83330,PET,Female,2014,4.58,4.73,4.45,4.5,4.11,4.06,2
37320,PET,Male,2014,2.97,2.82,3.04,2.74,2.61,3.13,3
93014,PET,Male,2014,3.89,4.42,3.98,3.5,3.32,2.36,1
42773,PET,Male,2014,4.02,4.36,3.43,4.07,3.64,4.14,1
53101,PET,Male,2014,3.28,3.8,3.15,3.05,2.84,2.5,3
44196,PET,Male,2014,3.73,4.47,3.18,3.89,3.21,3.06,1
62282,PET,Male,2014,3.55,4.42,2.89,3.47,3.11,2.05,3
81152,PET,Male,2014,3.68,4.18,3.17,3.73,3.18,3.13,1
39932,PET,Female,2014,3.83,4.36,3.57,4.07,3.54,3.47,1
88258,PET,Female,2014,3.2,3.27,2.86,3.0,3.11,3.05,3
23692,PET,Male,2014,3.38,3.78,2.93,3.23,3.29,2.97,3
61334,PET,Female,2014,3.11,3.38,2.96,2.86,2.88,3.54,3
55491,PET,Female,2014,4.01,4.38,3.78,3.7,3.86,2.23,1
73289,PET,Male,2014,3.07,3.27,2.48,2.83,3.1,3.75,3
92461,PET,Male,2014,3.64,4.0,3.22,3.41,3.25,2.5,1
80944,PET,Male,2014,3.83,4.16,3.59,3.89,2.82,4.1,1
76707,PET,Female,2014,4.27,4.69,4.22,4.05,3.93,2.19,2
52757,PET,Male,2014,3.2,3.78,2.62,2.94,3.1,2.34,3
62328,PET,Female,2014,3.86,4.0,3.5,3.57,4.29,3.83,1
31921,PET,Male,2014,3.67,4.22,2.91,3.42,3.54,2.99,1
60872,PET,Female,2014,4.11,4.4,3.86,3.95,4.07,4.03,2
42369,PET,Male,2014,3.99,4.33,3.68,4.09,3.46,3.54,1
63204,PET,Male,2014,3.46,3.82,3.11,3.14,3.46,3.2,3
62418,PET,Male,2014,4.04,4.38,3.78,4.41,3.64,2.22,1
65893,PET,Female,2014,3.6,3.91,3.14,3.59,2.93,2.99,1
61942,PET,Male,2014,3.11,3.51,2.75,2.8,2.87,2.99,3
38950,PET,Female,2014,3.65,3.76,3.43,3.39,3.65,2.34,1
44395,PET,Male,2014,3.32,3.62,3.07,3.31,2.57,2.92,3
82261,PET,Male,2014,3.56,3.82,3.08,3.72,3.36,3.5,1
27395,PET,Female,2014,3.47,4.18,2.91,3.73,2.57,3.83,1
48065,PHYE,Male,2011,3.58,3.73,3.23,3.47,3.81,3.13,1
32042,PHYE,Male,2011,2.84,2.69,2.6,3.55,2.83,2.86,3
67189,PHYE,Male,2011,2.58,2.18,2.57,3.03,2.69,2.0,0
78423,PHYE,Male,2011,3.28,3.29,2.77,4.03,3.44,3.84,1
70544,PHYE,Male,2012,1.8,1.8,1.3,1.76,2.17,2.5,0
54537,PHYE,Male,2011,4.3,4.04,4.09,4.66,4.57,3.52,2
64884,PHYE,Male,2011,2.74,3.0,1.94,3.06,2.89,2.73,0
42127,PHYE,Female,2011,4.27,4.16,3.84,4.51,4.41,3.67,2
96957,PHYE,Male,2011,2.55,2.55,2.16,3.42,2.56,3.21,0
89012,PHYE,Male,2011,3.7,3.67,3.22,3.86,4.13,2.77,1
88802,PHYE,Male,2012,1.93,2.24,1.54,2.8,1.75,2.29,0
32800,PHYE,Male,2013,2.4,2.55,2.08,2.94,2.35,3.48,0
72513,PHYE,Male,2011,3.55,3.53,2.98,3.97,3.81,2.29,1
84084,PHYE,Male,2013,2.16,3.13,1.86,2.03,1.91,3.19,0
58746,PHYE,Female,2012,2.47,2.43,2.3,2.94,2.45,2.5,0
90882,PHYE,Male,2012,4.36,3.96,4.28,4.66,4.67,2.99,2
47490,PHYE,Male,2012,3.63,3.12,3.29,4.17,4.13,2.97,1
57155,PHYE,Male,2012,3.73,4.02,3.86,3.76,3.15,2.28,1
84084,PHYE,Female,2012,2.52,1.98,2.78,2.94,2.37,2.14,0
85620,PHYE,Female,2012,4.01,3.41,4.02,4.38,4.39,3.28,2
55375,PHYE,Male,2012,3.33,2.94,3.23,3.79,3.43,2.5,3
64135,PHYE,Male,2012,3.52,3.86,3.47,3.52,3.22,2.58,1
44942,PHYE,Male,2012,3.27,3.53,3.0,3.79,2.73,3.13,3
49043,PHYE,Male,2014,2.2,3.31,1.84,2.79,1.75,2.42,0
34815,PHYE,Male,2012,2.98,3.37,2.77,3.38,2.58,3.04,3
88757,PHYE,Female,2012,4.38,3.69,4.59,4.62,4.74,2.63,2
71738,PHYE,Male,2012,3.24,3.35,3.11,3.61,2.79,2.57,3
50853,PHYE,Male,2012,4.36,4.2,4.51,4.55,3.75,2.73,2
49135,PHYE,Male,2012,2.9,3.49,3.07,2.86,2.34,2.73,3
83346,PHYE,Male,2012,2.67,3.0,2.3,3.23,2.37,2.29,0
35671,PHYE,Male,2012,3.45,3.35,3.08,3.34,4.0,2.97,1
51995,PHYE,Female,2012,3.82,3.63,3.65,4.48,3.78,4.14,1
76281,PHYE,Male,2012,3.44,3.37,3.26,3.48,3.67,3.44,1
93812,PHYE,Female,2012,4.5,4.06,4.47,4.76,4.85,2.57,2
54738,PHYE,Male,2012,2.62,3.2,2.43,2.32,2.51,2.11,0
86518,PHYE,Male,2012,3.55,3.98,3.29,3.55,3.25,2.19,1
60662,PHYE,Male,2012,3.37,3.71,3.25,3.26,3.21,3.2,3
95261,PHYE,Male,2012,2.63,2.55,2.66,2.46,2.8,2.81,0
74670,PHYE,Male,2012,2.75,3.02,2.4,2.81,2.76,2.97,3
41583,PHYE,Male,2012,3.74,4.35,3.66,3.83,2.98,2.66,1
80360,PHYE,Male,2012,2.69,3.35,2.27,2.93,2.34,3.13,0
67517,PHYE,Male,2013,3.06,3.2,2.76,3.13,3.21,2.64,3
90196,PHYE,Male,2013,3.27,3.69,2.73,3.41,3.41,2.65,3
86853,PHYE,Male,2013,3.9,4.11,4.0,3.62,3.77,2.22,1
74261,PHYE,Male,2013,4.08,4.02,4.34,3.52,4.24,3.05,1
96594,PHYE,Male,2013,2.82,2.82,2.7,2.79,2.96,2.77,3
83959,PHYE,Male,2013,3.55,3.36,3.69,3.34,3.73,2.38,1
83122,PHYE,Male,2013,3.41,3.87,3.43,3.14,3.11,2.99,3
81712,PHYE,Male,2013,3.75,3.91,3.68,3.83,3.62,3.59,1
92906,PHYE,Male,2013,3.36,3.64,3.06,3.31,3.41,3.13,3
26082,PHYE,Male,2013,3.61,3.89,3.74,3.31,3.38,2.99,1
68137,PHYE,Male,2013,3.83,3.84,3.81,3.75,3.86,3.54,1
36454,PHYE,Female,2013,4.47,4.31,4.24,4.86,4.61,3.19,2
37860,PHYE,Male,2013,3.24,3.96,3.26,3.1,2.71,3.91,3
81852,PHYE,Male,2013,3.36,3.2,3.28,3.76,3.37,1.83,3
24333,PHYE,Male,2013,3.73,3.73,3.81,3.83,3.59,2.73,1
97424,PHYE,Male,2013,3.97,4.13,4.11,3.45,4.0,2.71,1
51702,PHYE,Male,2013,4.3,4.38,4.53,3.9,4.25,3.89,2
74257,PHYE,Male,2013,4.38,4.24,4.44,4.24,4.55,3.68,2
30624,PHYE,Male,2013,3.64,3.8,3.34,3.48,3.87,2.43,1
90990,PHYE,Male,2013,3.24,2.67,3.2,3.35,3.78,2.31,3
76573,PHYE,Female,2013,2.31,2.33,1.8,2.58,2.57,2.86,0
46410,PHYE,Male,2013,3.33,3.76,3.21,3.03,3.25,3.05,3
81381,PHYE,Male,2014,2.36,2.84,2.1,2.45,2.22,3.44,0
58617,PHYE,Male,2013,4.34,4.4,4.4,4.17,4.32,3.54,2
43175,PHYE,Male,2013,3.51,3.82,3.24,3.21,3.68,2.76,1
86703,PHYE,Male,2014,3.27,3.06,3.28,2.58,4.15,2.08,3
70423,PHYE,Male,2014,3.82,3.71,3.64,3.66,4.24,2.99,1
40331,PHYE,Male,2014,4.22,4.16,4.04,4.03,4.54,3.26,2
51801,PHYE,Male,2014,3.68,3.94,3.6,3.14,3.87,1.95,1
90562,PHYE,Male,2014,3.06,2.78,2.78,2.84,3.49,2.08,3
38227,PHYE,Male,2014,3.04,3.0,2.32,2.74,3.61,2.99,3
52742,PHYE,Male,2014,4.06,3.53,4.3,3.9,4.41,2.35,1
36906,PHYE,Male,2014,3.6,3.29,3.8,3.17,4.2,2.35,1
88329,PHYE,Male,2014,3.59,3.53,3.43,3.21,4.0,2.7,1
67113,PHYE,Female,2014,4.3,3.84,4.08,4.24,4.91,2.29,2
88674,PHYE,Female,2014,3.86,3.47,3.76,3.66,4.52,3.2,1
25764,PHYE,Male,2014,3.55,3.39,3.7,3.17,3.71,3.61,1
91693,PHYE,Female,2014,4.01,3.63,4.06,3.8,4.48,3.26,2
30760,PHYE,Female,2014,3.98,3.55,3.84,3.94,4.57,3.33,1
84055,PHYE,Male,2014,4.19,4.04,4.28,3.72,4.54,2.42,2
81766,PHYE,Male,2014,3.33,2.88,3.2,3.0,4.06,3.04,3
25607,PHYR,Male,2012,2.69,2.88,2.3,3.13,2.72,2.81,3
73204,PHYR,Male,2012,4.37,4.24,4.53,4.13,4.51,4.03,2
79928,PHYR,Female,2012,3.09,3.53,2.61,3.61,2.9,3.66,3
93000,PHYR,Male,2012,3.83,4.02,3.92,3.84,3.46,2.86,1
37145,PHYR,Male,2012,3.53,3.33,3.36,3.66,3.85,2.95,1
80589,PHYR,Female,2013,3.13,2.53,3.26,3.42,3.37,2.19,3
53130,PHYR,Male,2013,3.53,3.89,3.31,3.29,3.59,2.99,1
64199,PHYR,Female,2013,4.28,4.0,4.27,4.06,4.86,2.64,2
88673,PHYR,Male,2013,3.27,3.4,3.25,3.26,3.13,2.64,3
46937,PHYR,Male,2013,2.94,2.8,2.66,2.94,3.22,2.02,3
87277,PHYR,Male,2013,4.09,4.36,4.15,4.26,3.57,4.3,2
44299,PHYR,Male,2013,2.89,2.98,2.53,3.39,2.94,2.66,3
81281,PHYR,Male,2013,3.32,3.96,3.14,3.07,3.04,3.33,3
61566,PHYR,Male,2013,2.47,3.02,2.18,2.45,2.33,1.95,0
42282,PHYR,Male,2013,4.41,4.29,4.7,4.26,4.32,2.68,2
80031,PHYR,Male,2013,3.71,3.56,4.06,3.71,3.37,2.71,1
92484,PHYR,Male,2014,2.13,2.91,1.77,2.58,1.82,2.5,0
78001,PHYR,Male,2013,2.9,3.04,3.0,2.61,2.86,2.41,3
87508,PHYR,Female,2013,3.83,3.8,3.9,3.74,3.84,3.47,1
27376,PHYR,Male,2014,4.46,4.31,4.47,4.45,4.6,3.82,2
48502,PHYR,Male,2014,3.88,3.76,3.88,3.81,4.03,4.38,1
36589,PHYR,Male,2014,3.25,2.9,3.25,3.2,3.53,1.67,3
88479,PHYR,Male,2014,3.99,3.92,4.21,3.68,4.41,3.06,1
30462,PHYR,Male,2014,3.28,3.27,3.37,2.97,3.5,4.51,3
46237,PHYR,Male,2014,3.3,3.27,3.06,3.35,3.63,3.47,3
33346,PHYR,Male,2014,3.63,3.57,3.6,3.41,4.03,1.79,1
25155,PHYG,Male,2011,3.73,3.39,3.53,3.94,4.22,2.86,1
81024,PHYG,Male,2011,2.84,2.9,2.57,3.03,2.93,2.68,3
41958,PHYG,Male,2011,3.22,3.04,2.66,3.42,3.79,2.89,3
60726,PHYG,Female,2011,3.46,3.43,3.07,3.55,3.89,2.42,1
50574,PHYG,Male,2014,1.88,2.35,1.41,2.16,1.63,3.05,0
53891,PHYG,Male,2012,2.95,3.51,2.44,2.94,3.0,2.4,3
30336,PHYG,Male,2012,2.7,3.1,2.53,2.94,2.25,3.83,3
72374,PHYG,Male,2012,2.92,3.08,2.8,2.94,2.58,2.46,3
73694,PHYG,Male,2013,2.72,2.38,2.82,2.81,2.88,2.64,0
75664,PHYG,Male,2013,2.32,3.09,2.11,2.08,2.12,3.2,0
42907,PHYG,Male,2012,3.51,3.76,3.11,3.39,3.42,3.98,1
91912,PHYG,Male,2012,3.13,3.35,2.8,3.42,2.98,3.52,3
79580,PHYG,Female,2012,4.32,3.78,4.38,4.65,4.63,3.33,2
24445,PHYG,Female,2012,2.78,3.27,2.31,2.97,2.73,2.5,3
81273,PHYG,Male,2012,2.55,2.65,2.07,3.16,2.47,1.92,0
60785,PHYG,Male,2012,4.23,4.22,4.23,3.97,4.44,3.75,2
84434,PHYG,Female,2012,3.99,3.65,4.13,4.29,4.0,3.44,2
82942,PHYG,Male,2012,3.5,3.78,3.19,3.65,3.08,2.89,3
57679,PHYG,Male,2012,3.52,3.88,3.45,2.81,3.12,2.9,3
38719,PHYG,Male,2014,2.46,3.27,2.22,2.94,1.92,3.59,0
77327,PHYG,Male,2012,2.51,3.31,2.22,2.13,2.22,2.5,0
47966,PHYG,Male,2012,3.47,3.92,3.43,2.94,3.4,4.38,1
35134,PHYG,Male,2013,2.61,3.2,2.51,2.68,2.29,3.06,0
45217,PHYG,Male,2014,2.15,2.96,1.67,2.45,1.92,2.29,0
96411,PHYG,Male,2013,3.62,3.76,3.98,3.45,3.19,2.42,1
34925,PHYG,Male,2013,3.85,4.11,4.11,3.42,3.59,3.16,1
77721,PHYG,Male,2014,2.27,2.6,2.5,2.52,1.85,3.13,0
49795,PHYG,Male,2013,4.27,4.16,4.45,4.16,4.28,2.89,2
50735,PHYG,Male,2013,3.45,3.33,3.63,3.35,3.42,1.67,3
91629,PHYG,Female,2013,4.38,4.31,4.4,4.39,4.44,3.13,2
95665,PHYG,Male,2013,3.62,3.6,3.68,3.52,3.67,3.52,1
28728,PHYG,Male,2013,3.49,4.0,3.09,3.45,3.42,3.98,1
64106,PHYG,Female,2013,4.18,4.04,4.23,4.16,4.28,3.2,2
96596,PHYG,Male,2013,2.91,2.36,3.35,2.87,3.02,2.03,3
64982,PHYG,Male,2013,3.66,3.42,3.83,3.55,3.82,3.33,1
27052,PHYG,Female,2014,4.56,4.39,4.7,4.58,4.63,3.52,2
65054,PHYG,Male,2014,4.18,4.29,4.43,3.68,4.14,4.1,2
